product_id,product_locale,product_title,product_description,product_bullet_point,product_brand,product_color
B01BRGUC9Y,es,"Amazon Basics - Tijeras con mango suave y cuchilla de titanio (20 cm, pack de 1)",,"Pack de 1 tijeras de 20 cm para cortar papel, cartón, tela, fotos y más. Mangos suaves para un uso cómodo, se pueden usar con la mano izquierda o derecha. Cuchillas de titanio fundido que se mantiene afilado después de más de 100 000 cortes, sobrepasa al acero inoxidable. Pivote de cuchilla ajustable de latón y acero inoxidable para mayor fuerza y una apertura y cierre suaves. Mide aproximadamente 21,1 x 7,8 x 1,1 cm; mantener fuera del alcance de los niños.",Amazon Basics,Multicolor
B01C672SZ4,es,"Nikon COOLPIX B500 - Cámara digital de 16 MP (4608 x 3456 pixeles, TTL, 1/2.3"", 4 - 160 mm) color negro",,"Cámara digital compacta con sensor CMOS de 16 MP Zoom óptico de 40x, con diafragma de f/3.3-6.5 Pantalla abatible vertical de 3"", con una resolución de 1920 x 1080 pixeles y tecnología LCD Incorporado con Wi-Fi, NFC y Bluetooth para una conexión constante entre la cámara y el Smartphone o la tableta",Nikon,Negro
B01C672VK6,es,"Nikon COOLPIX B500 - Cámara digital de 16 MP (4608 x 3456 pixeles, TTL, 1/2.3"", 4 - 160 mm), rojo",,"Cámara digital compacta con sensor CMOS de 16 MP; Grabación de videos en Full HD de 1080 p con sonido estéreo Lente de cristal súper telefoto ED NIKKOR con zoom óptico de 40x y apertura f/3.3-6.5 Wi-Fi, NFC y Bluetooth de baja energía (BLE) integrados mantienen una conexión constante con un teléfono inteligente o una tableta compatibles Pantalla abatible vertical de 3"", con una resolución de 1920 x 1080 pixeles y tecnología LCD Funciona con pilas alcalinas; 4 pilas incluidas",Nikon,Rojo
B01CDJQM9S,es,"KT04S Soporte universal para aire acondicionado de ventanas, hasta 39 kg, para 5000 BTU a 10000 BTU","– Requisitos: Ventana alféizar debe ser un mínimo de 2 pulgadas de profundidad. Color del umbral de la ventana debe ser capaz de aceptar (3) tornillos de 3,5 pulgadas,. Ventana – Taburete no puede exceder 1,5 pulgadas – no se puede utilizar con Diapositiva hoja Ventana o ventana","Fácil instalación en interiores Diseño universal funciona con la mayoría de las unidades de ventana Nivel de burbuja de precisión exclusiva garantiza el ángulo de montaje adecuado Se monta en cualquier superficie de hasta 15.2 ""de la pared y 7.1"" – 11.6 Altura ajustable Todas las herramientas necesarias incluidas y todos los climas acero inoxidable construcción",My Home,Blanco
B01GHSQUZM,es,HOGAR24 ES Base tapizada con Tejido 3D Negro y válvulas de transpiración + 6 Patas de Metal Roscadas de 32cm-90x190cm,"Base tapizada con tejido 3D transpirable, incorpora el exclusivo sistema Air Fresh 3D System, cuyos componentes han sido diseñados específicamente para facilitar una completa aireación y ventilación del equipo de descanso. A diferencia de las bases tapizadas convencionales, el tablero de kraft corrugado de alta resistencia es menos pesado y más fácil de mover que el tablero de madera aglomerada. Todas las medidas vienen preparadas para instalar 6 patas, excepto la medida de 150 que incorpora 7 patas. Incorpora tres barras transversales para un mayor refuerzo. Las bases tapizadas de 160 y 180 cm de ancho, se componen de 2 bases tapizadas de 80 o 90 cm unidas mediante pletina de unión. Estas medidas incorporan 12 patas. La base se entrega montada, sólo es necesario roscar las patas sin necesidad de utilizar herramientas de montaje. Fabricado en España, garantía de satisfacción 100%.","Base tapizada con tejido 3D transpirable, incorpora el exclusivo sistema Air Fresh 3D System, cuyos componentes han sido diseñados específicamente para facilitar una completa aireación y ventilación del equipo de descanso. A diferencia de las bases tapizadas convencionales, el tablero de kraft corrugado de alta resistencia es menos pesado y más fácil de mover que el tablero de madera aglomerada. Todas las medidas vienen preparadas para instalar 6 patas, excepto la medida de 150 que incorpora 7 patas. Incorpora tres barras transversales para un mayor refuerzo. Las bases tapizadas de 160 y 180 cm de ancho, se componen de 2 bases tapizadas de 80 o 90 cm unidas mediante pletina de unión. Estas medidas incorporan 12 patas. La base se entrega montada, sólo es necesario roscar las patas sin necesidad de utilizar herramientas de montaje. Fabricado en España, garantía de satisfacción 100%.",HOGAR24 ES,Patas 32 Cm
B01I5JVBZK,es,LITORAL Hoy Legumbres Lentejas con su sofrito - Plato Preparado Sin Gluten - Pack de 5x435g,,Contiene lentejas cocidas y salsa sofrito Plato preparado con ingredientes naturales No contienen gluten ni aditivos Un plato típico de la gastronomía española,Litoral,
B01JLRALEC,es,"Wurth 2607335223,POWERAXIS Wurth Bateria 702300824 24V 3.0Ah Ni-MH Batería para Bosch Spit 327 GBH 24VFR GBH 24VRE GBH 24VSR BAT019 BAT020 BAT021 2607335083 2607335097 2607335098,Wurth 24V","<b>Sobre POWERAXIS:</b> <br> - 18 Años de fabricación de baterías para herramientas eléctricas <br> - Calidad confiable <br> - Precio razonable <br> - Entrega rápida <br> - Excelente servicio al cliente <br> - 12 meses de garantía <br> <br> <b>Reemplazar Número de pieza OEM:</b><br>Esta batería es compatible con Wurth 24v, si esta batería no puede ser cargada por su batería original, por favor trate de usar el cargador de batería Bosch para cargar esta batería<br> <br>Bosch 2 607 335 08 2 607 335 082 2 607 335 083 2 607 335 097 2 607 335 098 2 607 335 163 2 607 335 190 2 607 335 192<br> 2 607 335 215 2 607 335 216 2 607 335 216-7502 607 335 223 2607335082 2607335083 2607335097 2607335215<br> 2607335216 2607335216-750 2607335223 BAT019 BAT021<br> <br> <b>Modelos compatibles:</b> <br> BOSCH GBH24VRE GBH24VFR GBH 24 VRE GBH 24 VFR<br> BBH24VRE BBH 24 VRE 11225VSRH 11225VSR<br> 0 611 260 539 0 611 225 503<br> <br> <br> <b>El paquete incluye:</b> 1x Reemplazo batería","◆ Tipo de batería: Ni-MH, Voltio: 24V, Capacidad : 3000mAh ""Ctrl + F"" busca tu modelo ◆ Compatible con: BOSCH BAT019 BAT020 BAT021, 2 607 335 082, 2 607 335 083, 2 607 335 097 11225VSR, 11225VSRH, GBH 24VFR Compatible:Wurth 24v ◆ Nuestra batería Ni-Mh puede ser cargada por su cargador original de Ni-cd,no se preocupe por esto, Protección múltiple: evitar el voltaje incorrecto, sobrecarga de la batería, cortocircuito, sobrecalentamiento interno. ◆ Con el certificado del CE RoHS FCC, substituya perfectamente la batería original ◆ Podemos ofrecer factura, Paquete incluir:1 batería de repuesto,1 instrucción y 1 año de garantía",POWERAXIS,Negro
B01LNNBP9W,es,"Kodak Pixpro, Cámara Digital (16 MP, 4608 x 3456 Pixeles, 1/2.3"", CCD, 25x), Negro",,Calidad Alta calidad Para fotógrafos Hobby Cámara Contenido del envío: cámara,KODAK,Negro
B01M27AX2U,es,LITORAL Vegetal Garbanzos con Espinacas - Plato Preparado Sin Gluten - Pack de 5x425g - Total: 2.12kg,,"Desde hace más de 60 años, disfruta con Litoral de nuestra cocina tradicional Garbanzos con espinacas: deliciosa receta de garbanzos seleccionados y suaves espinacas 100% vegetal Nunca perdamos nuestras buenas costumbres",Litoral,
B01M31TMH8,es,"NaturGreen - Lentejas Rojas Bio, Agricultura Ecólogica, Sin Gluten, Sin Lactosa, Bajo Contenido en Sal, 500 G",,"Las lentejas rojas son especialmente ligeras y se cocinan rápidamente, quedando suaves y cremosas. Este paquete contiene 500 gramos de lenteja roja. Ingredientes: Lenteja roja (100%). Ingrediente procedente de la Agricultura Ecológica. Este producto se fabrica en una planta donde se manipulan frutos secos, soja y sésamo. Modo de empleo: Poner 1 taza de lentejas por cada 2-3 tazas de agua y cocer según su gusto. No es necesario ponerlas a remojo. Pruébelas en sus cremas y salsas. Almacenar en lugar fresco y seco. Las lentejas rojas son especialmente ligeras y se cocinan rápidamente, quedando suaves y cremosas.",NaturGreen,
B01M4LWO0J,es,LITORAL Hoy Legumbres Alubias con su sofrito - Plato Preparado Sin Gluten - Pack de 15x435g - Total: 6.52kg,,Contiene alubias estofados Es apto para una dieta sin gluten Se puede preparar al microondas Es un producto 100% natural,Litoral,
B01MSTVEZN,es,LITORAL Lentejas Riojana - Plato Preparado de Lentejas Riojana Sin Gluten - Pack de 6x430 g,,LITORAL Lentejas Riojana con un selecto embutido elaborado en Asturias Ingredientes 100% naturales sin gluten; ni aditivos Disfruta de un plato típico de la cocina casera española; con la calidad de LITORAL Fuente natural de fibra Disponible en formato lata: 430g,Litoral,
B01MU31H1P,es,"Sony DSC-HX350, Cámara Bridge BionZ X de 20.4 MP y Zoom 50x, HDMI, Negro",,"SteadyShot óptico y SteadyShot óptico con modo Activo inteligente Sensor CMOS Exmor R de 20.4 megapíxel Motor BIONZ X para unos detalles y una reducción de ruido soberbios Lente ZEISS Vario-Sonnar T* con zoom óptico de 50x Detección facial, disparador de sonrisas, línea de cuadrícula, indicador de nivel digital (alabeo), balance de blancos, ayuda al enfoque manual, nivel de referencia de micrófono",Sony,Negro
B01MV80F5C,es,Ventadecolchones - Base Tapizada Modelo Drago con Sistema Antiruido Sin Patas 3D Beige Medida 160 x 200 cm,Base tapizada Standard: Tapa lisa fabricada con estructura metálica de tubo de acero muy resistente de 30x30 mm con 5 barras transversales (3 interiores + 2 exteriores) y con tablero de madera de partículas integrado de 10 mm. No llevan incluidas patas. Llevan sistema antirruido incluído. La base de cama esta tapizado en tejido 3D de colores muy resistente y antideslizante. Esta malla 3D consigue una perfecta transpiración para su colchón.,"3 años de Garantía. Alto: 6 cm ± 0.5 cm. Alto con patas: 32cm ± 1 cm. Fácil montaje. Envío gratis en planta baja. Subida y montaje opcional para la provincia de Madrid por 29 €. Para el resto de España 39€, si necesita subida y montaje consúltenos. No se hacen envíos a Canarias. Base tapizada: Tejido 3D. Características: Esquinas redondeadas, excepto cuando se eligan 2 unds. de base tapizada unida, que llevarán las esquinas interiores rectas y las exteriores curvas como aparece en la foto e incorporarán pletinas de unión.",ventadecolchones.com,3d Beige
B01MZAP2O5,es,"KES Estanteria Ducha Estantería Baño de Pared Acero Inoxidable Sus 304 Balda Almacenaje Acabado Cepillado 40CM, BSC205S40DG-2",<b>ESPECIFICACIONES</b><br/> <b>-Material:</b> Acero Inoxidable SUS 304<br/> <b>-Acabado:</b> Acabado Cepillado<br/> <b>-Instalación:</b> Montado en la Pared<br/> <b>-Longitud total:</b> 400 mm<br/> <b>-Carga máxima:</b> 5 KG (11 lb)<br/><br/> <b>El paquete incluye</b><br/> 1 x Estanteria Ducha<br/> 1 x Paquete de Hardware<br/> 1 x Paquete Sin Taladro<br/><br/>,"Método de instalación: instalar con tornillos con tornillos de acero inoxidable y anclajes.Se recomienda Instalar en Zonas Secas. A Prueba de óxido: fabricado con acero inoxidable de primera calidad tipo 304, que protege contra la corrosión y el óxido y necesita un mantenimiento trivial. Heavy Duty: Construcción totalmente metálica, lo que garantiza calidad y longevidad El estanteria plano con borde alto evita que los artículos de ducha se caigan. Carga máxima: 5 KG. Almacenamiento Grande: 400 mm de longitud adicional. El estanteria pared ofrece un gran espacio de almacenamiento. Mantenga el champú, el jabón y otros artículos de baño a mano en este carrito de ducha. Aplicar al baño, cocina, lavabo y dormitorio, etc. Tornillo Oculto: todos los tornillos vienen con tapas decorativas. Los tornillos son invisibles después de la instalación, aspecto hermoso y elegante.",KES,Acabado Cepillado
B01MZD3O03,es,"SKLUM Silla Scand Blanco Madera Natural Comedor, Cocina, Escritorio Estilo Nórdico Polipropileno y Madera de Haya",,,SKLUM,
B01N5T6SL4,es,"BLACK+DECKER BL188KB-QW - Taladro Percutor Motor Brushless con 2 Velocidades, 18V, Incluye 2 Baterías de Ion-Litio 1.5Ah, Cargador y Maletín",,"Tecnología de litio: la batería permanece cargada y lista para usar hasta 18 meses Esta herramienta de 18V se puede usar para aplicaciones de perforación y atornillado Se puede usar para las tareas de perforación en materiales tales como: madera, metal y plástico Cuenta con 24 posiciones de fuerza par y 2 velocidades variables",Black+Decker,Naranja/Negro
B01N6Y6G16,es,"Einhell Atornillador inalámbrico TE-CD 18 Li-i Brushless Power X-Change (con función de impacto, Li-Ion, 18 V, 2 velocidades, 60 Nm, luz LED, maletín, incl. 2 baterías de 2,0 Ah y cargador)",,"3 funciones: atornillado, perforación, perforación de percusión en mampostería Engranaje de 2 velocidades para el atornillado potente y perforación rápida Motor de gran potencia y engranaje metálico para par de giro elevado Mandril portabrocas de sujeción rápida de 13 mm de carcasa única con parada rápida Bloqueo automático del husillo para cambio sencillo de herramientas",Einhell,
B01N9K6Z8J,es,"POWERGIANT 24V 3.0Ah Ni-MH Batería para Bosch GBH 24V, GBH 24VFR, GBH 24VRE, WURTH 24V","¿Por qué elegir powergiant<br/> powergaint Hat Bateria de recambio (herramienta eléctrica de bosch, AEG, Dewalt, Hitachi, Ryobi, Milwaukee Panasonic,, Black & Decker, Paslode Ramset, Ryobi, Skil, Hilti), vacío, pilas, baterías a productos para más de 18 años. Somos siempre dedicado a la fornitura de personas con productos de alta calidad, seguro y fiable<br/> Garantía el comprador da powergiant – -- el reembolso entre 30 días – -- 12 meses de Garantía<br/> Servicio – -- profesional y de fácil acceso clientes<br/> Datos técnicos:<br/> Sistema: NiMH<br/> Tensión: 24 V<br/> Capacidad de la batería: 3,0 Ah<br/> Sustituye los siguientes tipos de baterías:<br/> , BAT020, BAT019, BAT021,<br/> 2 607 335 082, 2 607 335 083, 2 607 335 097,<br/> 2 607 335 0982 607 335 163, 2 607 335 190, 2 607 335 192,<br/> 2 607 335 215, 2 607 335 216, 2 607 335 223<br/> Apto para los siguientes dispositivos:<br/> Bosch 0 611 260 539,<br/> 11225 VSR, 11225 VSRH,<br/> GBH 24 VFR, GBH 24 VRE, GBH 24 VSR<br/>'Se ruega de asegurarse, qué comprar, aptos para herramientas, usar ""Ctrl"" + ""F para una rápida búsqueda, para los modelos ¿Preguntas la compatibilidad, nosotros fácil de controlar para la<br/> Contenido del Paquete:<br/> 1 × Batería<br/> 1 x Manual Dell 'usuario","Baterías de repuesto NiMH tipo de batería 3000 mAh grande capacidad Bosch 24 V El trabajo como batería original Bosch 24 voltios recargable, medida para bat019 Batería Bosch, bat021, bat020,2 607 335 163, 2 607 335 097, etc. Compatible con los Bosch 24 V 0 611 260 539, 11225 VSR, 11225 vsrh, GBH 24 VFR, GBH 24 VRE, GBH 24 VSR etc. para mayor compatibilidad Bosch herramientas taladro, se ruega leer Infor detalle producto Batería recargable Bosch seguro y duradero, fácil de cargar y metal perfecto conecta, a mantener la taladro Bosch trabajo herramienta de nuevo garantiamo rimborso entre 30 Días Y 12 meses de garantía, y, fácil de alcanzar servicio clientes profesional risolverà todos tus puzles",POWERGIANT,
B06WV791ZY,es,Ventadecolchones - Base tapizada Modelo Drago Súper-Reforzada con Sistema Antiruido con 7 Patas de 27 cm con 7 Barras transversales 3D Beige Medida 135 x 190 cm,Base tapizada Súper-Reforzada: Tapa lisa fabricada con estructura metálica de tubo de acero muy resistente de 30x30 mm con 7 barras transversales (5 interiores + 2 exteriores) y con tablero de madera de partículas integrado de 10 mm. Juego de 8 ó 12 Patas incluidas (12 patas cuando la base tapizada esta compuesto por 2 unidades). Llevan sistema antirruido incluído. La base de cama esta tapizado en tejido 3D de colores muy resistente y antideslizante. Esta malla 3D consigue una perfecta transpiración para su colchón. Posibilidad de altura personalizada tanto en patas metálicas como en patas de madera. Llámenos para informarse.,"3 años de Garantía. Alto: 6 cm ± 0.5 cm. Alto con patas: 32cm ± 1 cm. Fácil montaje. Envío gratis en planta baja. Subida y montaje opcional para la provincia de Madrid por 29 €. Para el resto de España 39€, si necesita subida y montaje consúltenos. No se hacen envíos a Canarias. Base tapizada: Tejido 3D. Características: Esquinas redondeadas, excepto cuando se eligan 2 unds. de base tapizada unida, que llevarán las esquinas interiores rectas y las exteriores curvas como aparece en la foto e incorporarán pletinas de unión.",ventadecolchones.com,3d Beige
